pokemon_uid,pokemon_id,cp,trainer_name,num_upgrades,move_1,move_2,height,weight,stamina,stamina_max,cp_multiplier,additional_cp_multiplier,iv_defense,iv_stamina,iv_attack,last_seen,form,costume
11561764418907121918,44,655,FilipeFCoi,0,225,87,0.832233,8.2866,100,100,0.410538,0,11,3,6,"2018-02-07 23:09:59",0,0
11577411879214172196,135,1958,Potatoemankind,0,250,35,0.808542,25.5078,116,116,0.42922,0,10,6,8,"2018-02-12 17:07:34",0,0
11585538454436434722,127,1704,xStrikerZBR,0,201,245,1.37112,46.2813,180,180,0.625928,0,11,15,12,"2018-02-16 02:12:20",0,0
11585762470065647743,331,264,cristio1903,0,203,123,0.429194,60.0424,86,86,0.381506,0,13,13,11,"2018-02-14 00:02:54",0,0
11590094068266876710,181,1645,Matttzao,0,249,252,1.29483,68.1015,136,136,0.360148,0,11,10,4,"2018-01-29 15:45:53",NULL,NULL
11590130043202069848,265,19,Narinhash,0,221,133,0.260748,2.51973,20,20,0.0849663,0,2,4,15,"2018-02-11 12:50:28",0,0
11590832870512249243,130,2774,Kairog,20,283,107,5.18901,166.528,132,132,0.327266,0,14,12,14,"2018-02-15 09:37:22",0,0
11596920438297333905,289,3826,MauroReny,2,287,88,2.51261,205.54,252,252,0.444802,0,11,12,9,"2018-02-17 09:05:02",0,0
11598819057226362523,103,2186,JuBicca,3,271,116,1.54513,73.792,126,126,0.31317,0,9,13,9,"2018-02-17 11:25:02",0,0
11602771520470857342,113,1184,jessikamessa,0,222,108,1.03198,24.5809,498,498,0.485214,0,13,14,11,"2018-02-17 13:24:16",0,0
11603424339230868059,242,2375,RAM0SR,5,222,86,1.5035,48.3272,398,398,0.380974,0,10,14,3,"2018-02-10 03:23:30",0,0
11610359700313510066,1,425,SS53H,0,214,59,0.682205,6.07043,88,88,0.43222,0,5,14,6,"2018-02-10 15:24:59",0,0
11611652660567502123,143,2122,CascudoMM,0,212,14,1.94137,421.344,200,200,0.309417,0,15,6,10,"2018-01-28 22:42:49",NULL,NULL
11614407896115353709,112,3231,paafonso,30,241,31,1.58193,69.7635,156,156,0.350808,0,13,14,15,"2018-01-29 09:38:29",NULL,NULL
11619760961036440297,103,2612,niltonsilva2,13,235,116,2.42579,191.599,160,160,0.400869,0,14,11,15,"2018-02-14 11:58:28",0,0
11624066583050955491,103,2369,CacaGo5,0,274,108,1.71353,80.8674,178,178,0.438144,0,11,15,13,"2018-02-09 13:06:48",0,0
11624784795362111237,297,2281,MrsCarrion37,0,243,245,2.515,294.22,238,238,0.407546,0,10,6,7,"2018-02-01 15:38:14",NULL,NULL
11642333097113518864,134,2918,DiegoBarrosKND,30,230,107,0.965723,27.6616,252,252,0.461763,0,15,15,14,"2018-02-13 01:45:57",0,0
11660562393397110075,22,605,FilipeFCoi,0,239,45,1.1692,34.6216,118,118,0.460836,0,7,0,10,"2018-01-27 15:24:39",NULL,NULL
11673400242150511753,143,2552,GuiAltenburg,0,212,31,1.81171,427.967,318,318,0.489922,0,11,5,3,"2018-01-29 15:08:58",NULL,NULL
11685542900506715835,130,2794,gdarosa98,21,253,107,6.65856,238.393,148,148,0.369012,0,13,11,15,"2018-02-18 09:25:14",0,0
11696372872594178979,143,1881,CamachoVolcan,0,234,31,1.79844,387.36,272,272,0.407596,0,12,14,13,"2018-02-05 21:53:07",0,0
11698229537490955872,320,803,gokkanv,0,230,268,2.13835,148.873,152,152,0.277222,0,15,15,13,"2018-02-18 02:43:50",0,0
11701230462796329129,112,2177,LuizNeujahr,0,233,31,1.9338,103.989,166,166,0.389439,0,8,5,15,"2018-02-12 10:42:08",0,0
11703429084908178915,143,2620,GlauterOliveira,0,212,31,1.75893,359.443,234,234,0.353427,0,15,12,11,"2018-02-16 22:36:19",0,0
11705696255740671744,135,2110,BadFeyre,0,250,79,0.636395,8.31652,106,106,0.37217,0,12,13,10,"2018-02-12 00:20:35",0,0
11713444762948931098,276,384,TiagoLorenzi,0,219,45,0.233638,1.69282,54,54,0.333118,0,10,3,2,"2018-02-11 03:42:03",0,0
11720666835658459895,3,1598,17230vibi,9,215,47,2.15207,110.8,136,136,0.398428,0,15,12,10,"2018-02-14 12:47:10",0,0
11723116836866256670,217,1251,geislan666,0,228,245,1.56539,74.2297,90,90,0.247642,0,6,3,13,"2018-02-10 12:06:56",0,0
11728563708298743814,214,1464,jedrtskl,0,243,245,1.7714,65.5611,114,114,0.347941,0,13,6,15,"2018-02-07 00:54:27",0,0
11734463630164903047,214,1576,SrPopo,0,243,245,1.35596,49.8473,150,150,0.433565,0,13,14,14,"2018-02-18 02:48:09",0,0
11735197850765340640,214,1252,TiagoSalvatte,0,243,245,1.76049,90.4375,124,124,0.389125,0,1,1,2,"2018-02-08 01:38:41",0,0
11736030091195196875,229,2457,jussiefrolich,16,278,280,1.34852,30.1693,226,226,0.688383,0,15,15,15,"2018-02-09 07:10:17",0,0
11746804261422822189,130,2732,BRCoutinhoRS,0,202,107,6.617,230.664,188,188,0.463602,0,15,13,5,"2018-02-16 00:04:03",0,0
11748225208203570438,306,2530,mcrsmia,0,266,268,2.49617,543.53,106,106,0.34756,0,15,14,12,"2018-02-10 01:31:03",0,0
11755875772251309775,123,1028,Conguijj,0,200,45,1.56327,54.7771,100,100,0.332233,0,10,11,15,"2018-02-15 00:20:16",0,0
11759340416688651125,149,2895,LuydyCorrea,22,253,277,2.5645,253.781,122,122,0.321704,0,13,10,13,"2018-02-18 11:24:29",0,0
11759389225987463335,238,1019,13MCosta,18,222,60,0.386549,4.91504,98,98,0.472022,0,15,15,15,"2018-02-07 23:17:10",0,0
11768101718300381372,103,1344,AntonellaLowen,8,235,116,2.02772,120.209,168,168,0.43687,0,13,3,11,"2018-02-17 22:04:22",0,0
11772847238036387309,130,3121,MonicaDPG,32,253,107,6.31464,267.285,140,140,0.348248,0,10,13,14,"2018-02-18 13:29:34",0,0
11773060376723895721,134,2551,SS53H,0,230,105,0.937662,25.491,168,168,0.321608,0,14,3,15,"2018-02-12 11:18:38",0,0
11774381378810073329,185,985,Fernandahvm,0,243,64,1.13492,34.1991,122,122,0.401281,0,11,14,4,"2018-01-29 21:08:59",NULL,NULL
11779437199487539871,127,1637,AM4ND1T4,0,241,100,1.30245,41.8693,98,98,0.344166,0,13,15,1,"2018-02-08 02:18:19",0,0
11780526792490165927,123,883,RosieneM,0,239,100,1.62158,57.2881,112,112,0.378908,0,11,9,14,"2018-01-31 05:08:43",NULL,NULL
11780584370622881181,164,1533,AntonellaLowen,0,274,108,1.58318,39.1738,276,276,0.651138,0,9,13,14,"2018-01-28 05:35:42",NULL,NULL
11785166215697232230,103,2256,CacaGo5,0,271,108,1.89513,120.28,166,166,0.413344,0,9,11,5,"2018-02-06 20:59:59",0,0
11786398699637938391,364,542,MAHXSI,0,230,105,1.2054,109.926,114,114,0.31102,0,3,6,0,"2018-02-11 22:37:19",0,0
11786964832898772707,351,778,xStrikerZBR,0,221,122,0.299328,0.942425,100,100,0.332343,0,9,13,6,"2018-02-11 11:30:51",29,0
11802760542560962621,217,568,otavionevesss,0,243,245,1.81913,109.233,106,106,0.276567,0,5,15,1,"2018-02-16 02:34:52",0,0
11803676746238483677,134,1269,gabrieljk1,5,230,58,0.932343,10.1002,258,258,0.487271,0,10,6,15,"2018-02-13 19:20:45",0,0
11808011441670751319,94,2021,MrsDarth95,5,264,70,1.60537,46.8833,82,82,0.313162,0,14,12,14,"2018-02-14 16:43:50",0,0
11817633255436436734,136,1457,ptkila,0,209,24,0.912587,26.9331,132,132,0.480137,0,15,8,15,"2018-02-01 12:20:38",NULL,NULL
11818735867090235905,362,1300,Lelecudismo,0,217,254,1.3308,240.383,136,136,0.394226,0,12,13,6,"2018-02-14 15:36:31",0,0
11824498984102255530,134,2578,ViniX2000X,2,230,58,1.10119,32.912,256,256,0.474521,0,13,10,15,"2018-02-01 07:08:32",NULL,NULL
11825792670937051155,242,2917,batdylma,3,234,86,1.70698,54.3939,374,374,0.363856,0,14,5,10,"2018-02-09 02:51:55",0,0
11826961899295530513,262,878,datanis,0,202,279,1.00147,36.1402,150,150,0.510664,0,4,7,0,"2018-02-17 18:06:10",0,0
11828762506057441064,164,1016,Feeelpss,0,210,257,1.28109,28.1397,198,198,0.484484,0,11,6,15,"2018-01-29 01:15:18",NULL,NULL
11830468255883823460,143,1520,MelissaRosa31,1,212,31,2.23425,587.439,356,356,0.542217,0,14,10,9,"2018-02-18 09:46:55",0,0
11831590468441641153,242,1780,13MCosta,0,234,108,1.63429,49.1492,474,474,0.452994,0,13,15,11,"2018-02-13 23:38:44",0,0
11832752208635557647,134,2770,biruta1,22,230,107,1.05682,34.0317,240,240,0.441318,0,12,12,9,"2018-02-17 17:07:46",0,0
11834743633350593358,286,633,tvcosta1,3,271,59,1.21992,40.6826,60,60,0.231005,0,12,13,12,"2018-02-06 20:08:11",0,0
11841026313535447537,134,2513,Narinhash,9,230,107,0.868361,21.653,372,372,0.686479,0,0,11,13,"2018-01-28 03:06:04",NULL,NULL
11844698929905876397,248,3226,MOR4T4,26,202,32,1.41946,102.683,198,198,0.470955,0,12,11,13,"2018-01-29 00:12:29",NULL,NULL
11858141970854902558,143,2731,MonicaDPG,6,212,14,2.32003,569.067,456,456,0.691599,0,8,11,6,"2018-02-03 23:25:01",NULL,NULL
11858491871175903304,242,1779,SS53H,0,234,86,1.57753,45.7349,280,280,0.270567,0,11,11,12,"2018-02-11 04:23:18",0,0
11860069659330059940,320,780,LuizNeujahr,0,230,131,2.59582,235.85,180,180,0.329871,0,12,13,12,"2018-02-06 07:32:35",0,0
11865049269452755836,214,2129,Charmilh0,1,261,22,1.39898,43.1404,156,156,0.448419,0,14,14,15,"2018-02-11 23:41:32",0,0
11872910170842086742,365,2272,miellefs,4,283,40,1.52993,199.386,156,156,0.332457,0,9,15,15,"2018-02-14 14:44:16",0,0
11873961108179842601,303,796,LuizNeujahr,0,202,88,0.573719,12.1271,88,88,0.39647,0,10,11,10,"2018-01-29 10:41:37",NULL,NULL
11875070706480428406,315,853,xStrikerZBR,0,224,86,0.277964,2.22959,62,62,0.275509,0,4,13,6,"2018-02-11 05:22:58",0,0
11902604816119235628,242,2766,Beterraba2000,23,234,86,1.17266,28.0993,486,486,0.463901,0,15,14,12,"2018-01-30 20:28:19",NULL,NULL
11913424450967706071,112,2928,AlissonWeymer,25,233,31,2.05061,137.685,200,200,0.44675,0,15,14,14,"2018-02-18 07:42:38",0,0
11918027697304244756,214,2434,AmandaLowen,0,261,22,1.82796,88.5483,144,144,0.423681,0,12,10,8,"2018-02-08 12:01:55",0,0
11919606495441224252,305,1380,Scourlartz,0,228,131,0.921606,146.044,168,168,0.633335,0,15,13,10,"2018-01-27 18:05:36",NULL,NULL
11934759315574595535,134,2138,Christiansvp,3,230,105,1.02946,31.1043,228,228,0.441529,0,5,0,11,"2018-02-15 12:24:08",0,0
11937275009197251216,124,1782,AquilaMesquita,11,218,60,1.41726,44.5411,120,120,0.424218,0,14,13,11,"2018-02-08 12:21:05",0,0
11949312051150286927,134,3137,T10z40,48,230,107,1.08605,25.4741,192,192,0.353304,0,15,14,14,"2018-02-18 13:31:50",0,0
11950101814750204400,143,2818,PizzattoGuto,21,234,31,1.98473,500.849,372,372,0.557042,0,10,14,12,"2018-01-29 02:17:43",NULL,NULL
11957184399940376132,87,871,Charmilh0,1,266,105,1.58259,108.335,198,198,0.512056,0,13,15,12,"2018-02-12 19:38:17",0,0
11961375951497297339,143,2597,fkegles,15,212,31,2.66364,674.688,442,442,0.662432,0,13,15,13,"2018-02-02 20:09:29",NULL,NULL
11972547361576233579,131,1920,Amandaweymer,0,218,40,2.61161,213.038,238,238,0.442387,0,5,11,13,"2018-01-29 03:05:41",NULL,NULL
11978500857320604309,340,25,13SheldonCooper,0,230,96,0.923144,22.91,28,28,0.0617837,0,2,11,7,"2018-02-08 09:08:57",0,0
11980065864843067425,193,490,Oliveiraviit,0,219,62,1.44067,52.6297,138,138,0.493834,0,11,10,8,"2018-02-08 17:40:13",0,0
11985244064112455252,78,1442,BadFeyre,8,207,46,1.78651,39.4961,114,114,0.400735,0,0,13,11,"2018-02-11 21:38:46",0,0
11988979366561440991,234,864,LadraoZ,0,221,127,1.59787,91.1201,144,144,0.454026,0,15,13,6,"2018-02-15 17:37:51",0,0
11993420597005694744,143,2937,niltonsilva2,11,234,14,2.28106,505.559,484,484,0.752113,0,10,3,14,"2018-02-18 12:18:58",0,0
12004345393252204178,2,1210,profvanessas,0,215,90,1.0634,13.4191,172,172,0.697562,0,13,4,13,"2018-02-12 18:16:41",0,0
12009214495501093046,323,1643,guilhermemass,0,209,116,1.92954,214.665,148,148,0.486981,0,9,13,10,"2018-02-13 22:05:26",0,0
12015942432738770593,85,1086,ViniciusNolasc,0,239,38,1.88165,94.2176,124,124,0.486241,0,11,9,8,"2018-01-28 09:15:19",NULL,NULL
12018083038069416209,6,1519,MestreCarolS,0,269,103,1.28226,47.8757,124,124,0.367796,0,15,13,14,"2018-02-07 20:47:39",0,0
12020912381806050391,108,733,AntonellaLowen,0,212,127,1.37604,85.3965,132,132,0.344585,0,10,13,14,"2018-02-07 12:45:42",0,0
12021648793075158745,216,290,mayron1BR1,0,220,28,0.532184,8.12816,48,48,0.185963,0,9,12,15,"2018-02-05 19:25:56",0,0
12034374108785670625,131,2120,Uriellon,17,230,40,2.39552,203.35,198,198,0.363578,0,15,15,15,"2018-01-28 09:00:11",NULL,NULL
12037205073660534091,136,1734,guidobuss,0,209,103,0.826587,21.4277,104,104,0.383695,0,6,6,4,"2018-02-09 23:56:38",0,0
12042720747586187532,25,244,geislan666,3,205,251,0.407659,7.06825,60,60,0.377565,0,7,11,5,"2018-02-10 11:02:54",0,4
12045106274666375963,112,2462,LucasBozzatoKND,2,233,31,1.51379,74.8054,140,140,0.322321,0,10,9,13,"2018-01-31 21:08:31",NULL,NULL
12047386047040646867,162,312,jejebra,0,219,123,1.74752,27.322,76,76,0.212836,0,9,12,13,"2018-02-01 02:44:18",NULL,NULL
12049832693834674956,143,2867,Amandaweymer,20,212,14,2.04243,506.882,278,278,0.418257,0,15,13,15,"2018-02-07 14:49:10",0,0
12052460051375874925,282,2786,jessikamessa,20,235,108,1.37765,27.8494,120,120,0.400526,0,15,14,15,"2018-02-02 08:26:59",NULL,NULL
12056660216680554343,134,2442,Felicitty,11,230,105,1.05206,30.2411,270,270,0.494078,0,15,14,12,"2018-01-31 20:53:41",NULL,NULL
12063312076416189340,37,326,LucasM92,0,219,101,0.604124,9.99457,86,86,0.512552,0,12,9,11,"2018-01-27 11:48:00",NULL,NULL
12064732965868011544,127,1536,SorRobson87,2,241,245,1.76871,78.896,112,112,0.401786,0,10,11,14,"2018-02-13 12:29:19",0,0
12066666812751777662,253,1175,TiagoSalvatte,0,271,272,0.676324,16.6216,104,104,0.453668,0,9,15,14,"2018-02-12 02:00:52",0,0
12073331769839566487,214,1522,xStrikerZBR,0,261,245,1.43317,39.5738,192,192,0.581934,0,7,6,15,"2018-02-12 14:06:25",0,0
12075305170057336906,197,1481,albertokk88,2,238,280,0.989224,30.0024,210,210,0.534168,0,14,7,14,"2018-02-10 12:43:13",0,0
12077679235683632048,214,1817,LadraoZ,0,243,31,1.52507,63.0193,132,132,0.387778,0,9,12,6,"2018-02-16 11:21:56",0,0
12086519592962717970,149,3357,arielandrei,13,253,277,1.68642,74.7535,134,134,0.344357,0,13,13,14,"2018-02-07 11:06:47",0,0
12089195228876988181,217,1927,vinicius150278,0,228,14,1.73796,102.743,252,252,0.652973,0,13,14,2,"2018-02-12 14:58:52",0,0
12092195668502730515,167,177,SrtBonekitah,0,236,89,0.451663,6.06336,58,58,0.357935,0,3,3,9,"2018-01-30 22:08:21",NULL,NULL
12098981848164282185,248,2262,miellefs,5,202,279,1.74356,153.102,134,134,0.321641,0,10,10,10,"2018-02-07 20:46:36",0,0
12101241194229695253,59,1471,shevchampz,4,278,103,1.45285,127.744,182,182,0.480984,0,9,10,11,"2018-02-08 16:32:43",0,0
12101395061361845450,143,2196,niltonsilva2,3,212,14,1.5991,308.126,260,260,0.389706,0,15,14,2,"2018-02-10 02:11:33",0,0
12108327066640075621,1,534,Maurowell,0,221,59,0.608095,3.67191,74,74,0.368066,0,13,13,11,"2018-01-28 19:18:58",NULL,NULL
12108591770021643849,98,18,geraldindo,0,237,105,0.39128,5.82072,20,20,0.0585977,0,14,13,2,"2018-02-12 04:16:19",0,0
12112300703421993106,214,1115,mikenordy,0,261,22,1.51148,56.4411,142,142,0.437828,0,4,3,1,"2018-02-02 19:14:27",NULL,NULL
12117209960169057992,123,938,RoroPL,5,200,51,1.26539,40.5228,100,100,0.333735,0,14,12,15,"2018-02-17 12:57:04",0,0
12133628167174750748,134,2558,Benideos,0,230,58,0.938429,27.0645,230,230,0.419251,0,1,15,11,"2018-02-08 15:13:45",0,0
12139801458608910170,134,2749,Gigi47H,0,230,105,1.21107,43.5436,224,224,0.425824,0,14,5,9,"2018-02-17 22:11:10",0,0
12145421059867044790,214,2081,JpKazix,0,261,22,1.50306,60.9959,100,100,0.304493,0,7,7,14,"2018-02-13 14:23:11",0,0
12151061805793077761,92,146,XablauLosk17,0,203,16,1.24382,0.0849455,34,34,0.25865,0,6,7,13,"2018-02-02 18:45:54",NULL,NULL
12159243142449740552,102,294,SassaGoncalves,0,235,62,0.340125,2.26009,90,90,0.357705,0,15,6,11,"2018-02-05 23:01:10",0,0
12159894250900259717,130,2934,MakanoLoko,25,283,107,6.21025,236.626,146,146,0.35969,0,14,15,12,"2018-02-06 21:08:20",0,0
12163134278170722251,214,1116,TiagoSalvatte,0,243,31,1.34378,38.1224,124,124,0.368223,0,15,10,6,"2018-02-08 09:59:52",0,0
12166308502073137328,136,2511,Pazitto,20,209,103,0.88983,30.5652,114,114,0.398862,0,13,14,15,"2018-02-14 12:56:33",0,0
12169136373093036454,143,2724,SrMichaels,0,234,31,1.86517,398.113,260,260,0.399711,0,6,7,11,"2018-02-16 15:32:02",0,0
12179677778461393203,103,1673,R17Thurow,0,274,108,1.86472,84.0418,126,126,0.319943,0,7,8,14,"2018-02-14 18:21:03",0,0
12180015007143085944,217,2080,AntonellaLowen,0,228,245,1.67351,132.645,134,134,0.362456,0,13,7,7,"2018-02-01 16:15:50",NULL,NULL
12180956077125149721,143,2898,danielmpalomino,42,212,14,2.65464,718.444,388,388,0.583498,0,14,14,14,"2018-02-03 23:39:29",NULL,NULL
12182970385837521229,248,2083,gangstermateus,0,202,103,1.61043,121.24,168,168,0.397012,0,13,14,15,"2018-01-28 16:26:22",NULL,NULL
12189165720166414342,214,2063,LaraLariss,0,261,245,1.42749,44.1861,112,112,0.326117,0,9,12,7,"2018-02-12 03:35:47",0,0
12192217783242510501,196,1638,Pato67589,0,235,275,0.878087,28.4502,94,94,0.341669,0,11,9,11,"2018-02-17 13:44:43",0,0
12194202276599104202,130,2240,Rodynely,9,253,279,7.24201,309.201,168,168,0.424963,0,0,10,11,"2018-01-29 19:26:03",NULL,NULL
12194853934762057899,143,1842,Henriquevalezad,0,212,268,2.24303,457.82,176,176,0.266956,0,10,10,11,"2018-02-06 20:06:46",0,0
12197830684770381652,306,2098,evewashere0,0,266,32,1.94466,327.364,164,164,0.570834,0,6,5,12,"2018-02-10 09:12:03",0,0
12204103648371385229,289,3566,SerenaKaiou,0,287,31,2.07173,166.279,178,178,0.321649,0,5,4,12,"2018-02-17 17:25:03",0,0
12224984259382223912,214,2579,T10z40,0,261,245,1.396,54.2606,114,114,0.340613,0,6,9,11,"2018-01-27 12:39:56",NULL,NULL
12240182266607365354,100,126,SrtBonekitah,0,206,35,0.52046,10.2656,44,44,0.258282,0,6,6,12,"2018-02-01 21:21:16",NULL,NULL
12241011022268661704,112,2884,GodFelpz,24,233,32,2.01355,183.181,180,180,0.40135,0,11,15,14,"2018-02-07 06:14:58",0,0
12247928363530271090,143,3008,SerenaKaiou,28,234,268,1.89136,448.889,292,292,0.438308,0,13,15,12,"2018-02-14 09:22:09",0,0
12258812638201808238,36,1997,MaiaraVS,0,234,87,1.54184,58.9175,172,172,0.424353,0,13,15,11,"2018-02-07 04:21:05",0,0
12268588062008639809,242,2747,MestreCarolS,20,234,86,1.62814,60.6617,474,474,0.452723,0,13,15,15,"2018-02-16 22:15:45",0,0
12286261738096045967,113,91,07MCosta,0,222,14,1.1762,38.924,176,176,0.173643,0,1,12,5,"2018-02-14 02:45:50",0,0
12292316866760238252,208,2113,Rodynely,20,266,279,10.6677,544.242,108,108,0.333971,0,15,13,15,"2018-02-12 08:37:32",0,0
12296198859185519066,229,2067,CacaGo5,0,278,279,1.54984,44.9687,128,128,0.399078,0,15,12,6,"2018-02-07 01:01:57",0,0
12297310307128581195,40,1000,Fernandahvm,1,222,88,1.03932,9.0407,220,220,0.38011,0,15,11,15,"2018-02-15 22:51:43",0,0
12297633431562453424,103,847,Fernandahvm,3,271,108,2.1485,154.197,118,118,0.28882,0,4,15,15,"2018-01-29 23:12:26",NULL,NULL
12322547388909814633,143,982,Jullisc,2,212,31,2.24852,586.147,238,238,0.363377,0,13,8,4,"2018-01-28 06:05:19",NULL,NULL
12324064188877499261,248,3266,CacaGo5,26,202,279,2.28821,250.972,142,142,0.335225,0,11,14,15,"2018-02-17 12:40:18",0,0
12325282842814114473,103,1946,SPSantilli,0,271,59,1.50432,38.3729,176,176,0.432686,0,6,15,5,"2018-02-12 02:29:15",0,0
12331147461535462648,45,1513,FLSKATER,11,225,47,1.24223,17.205,140,140,0.42839,0,13,15,15,"2018-02-12 05:20:26",0,0
12331408022005978332,134,2714,Kauerm,33,230,107,0.925755,2.37306,230,230,0.424507,0,15,12,15,"2018-02-18 13:53:17",0,0
12332269545452038764,217,2006,JpKazix,0,243,88,1.73021,125.011,184,184,0.487624,0,8,10,9,"2018-02-06 20:05:32",0,0
12332422586395934678,17,262,MelissaRosa31,0,210,80,1.12451,31.3252,66,66,0.237848,0,8,14,12,"2018-01-30 18:59:44",NULL,NULL
12340011261757235326,175,301,erickm321,0,281,60,0.222804,0.956131,68,68,0.402849,0,15,15,13,"2018-01-30 21:51:46",NULL,NULL
12345204546519533112,134,2847,CacaGo5,24,230,105,0.846716,19.409,388,388,0.724011,0,14,9,15,"2018-02-18 13:30:53",0,0
12348936361387368838,196,2106,LillithCaim,0,234,108,0.847277,21.5575,126,126,0.472545,0,6,5,5,"2018-02-16 21:38:32",0,0
12351475308086401064,297,2418,MakanoLoko,0,243,245,2.38495,271.923,302,302,0.508656,0,12,10,13,"2018-02-14 18:33:45",0,0
12352977328988608556,214,1627,haylanamoreto,0,261,31,1.4711,52.0595,198,198,0.570512,0,15,14,8,"2018-02-03 22:01:59",NULL,NULL
12354822042454959173,130,2978,JuniorAraujoL,18,202,107,7.78348,373.632,138,138,0.338024,0,12,15,15,"2018-02-15 14:55:17",0,0
12355096056104138159,143,1143,KhalDrig,0,234,14,2.20283,581.262,262,262,0.402111,0,4,6,6,"2018-02-05 23:01:10",0,0
12372107782985106337,217,1587,LeeoCastro,0,243,88,1.76399,141.975,218,218,0.576586,0,12,10,10,"2018-01-27 03:01:47",NULL,NULL
12379241118570276562,112,3278,niltonsilva2,40,233,32,1.96715,133.494,204,204,0.461694,0,15,12,15,"2018-02-17 15:25:45",0,0
12380933039158075114,214,1786,RAM0SR,0,261,22,1.41249,56.1269,182,182,0.52324,0,5,15,13,"2018-02-10 02:30:29",0,0
12382031496584724320,113,1136,Marcelofagon,0,222,86,0.840474,22.5347,626,626,0.612812,0,14,11,7,"2018-02-07 05:29:25",0,0
12387433604790935712,136,1609,mikasilva987,0,269,103,0.715985,17.8295,100,100,0.365669,0,14,8,14,"2018-02-15 19:23:10",0,0
12387937270637472491,316,515,AntonellaLowen,0,222,92,0.391768,9.62337,104,104,0.373129,0,2,0,10,"2018-01-29 11:56:25",NULL,NULL
12402379058281467617,143,2497,VaiPraDeus,0,234,31,2.17419,549.081,202,202,0.31027,0,10,6,13,"2018-02-02 03:30:43",NULL,NULL
12418649368113075377,34,1825,GuiAltenburg,0,266,31,1.40835,54.1553,126,126,0.358205,0,12,15,15,"2018-01-31 11:17:39",NULL,NULL
12422638500680661466,17,822,SS53H,0,210,121,1.23985,43.7866,180,180,0.684774,0,12,6,5,"2018-02-09 21:50:26",0,0
12436040037162421097,65,1609,Gumitox,0,235,70,1.66316,52.7484,68,68,0.282145,0,12,12,0,"2018-02-11 23:44:58",0,0
12436431928545589172,317,1006,Stobarico,0,241,90,1.83847,98.5185,156,156,0.381245,0,9,5,12,"2018-02-09 16:57:36",0,0
12440191299460061222,103,2499,Diegopel,24,235,116,2.07607,145.155,148,148,0.371032,0,14,11,10,"2018-02-01 10:41:35",NULL,NULL
12447437426150248037,214,2082,DaniDB94,0,261,22,1.27403,42.8447,130,130,0.376059,0,15,15,13,"2018-01-29 10:08:33",NULL,NULL
12449760356319150093,112,3031,Raaquelvianna,30,233,32,2.02907,129.443,274,274,0.61002,0,12,15,14,"2018-02-02 20:09:33",NULL,NULL
12459128871561570218,148,157,MysticFalls8,0,266,82,3.9212,15.3223,40,40,0.15504,0,13,13,6,"2018-01-29 13:41:14",NULL,NULL
12460267165723865054,113,1166,13MCosta,0,222,108,1.24454,42.9957,672,672,0.664632,0,9,7,10,"2018-02-09 08:53:44",0,0
12464722437471314590,113,792,Daewrols,0,234,86,1.2309,39.6147,502,502,0.49024,0,10,12,12,"2018-02-08 11:46:01",0,0
12465285255115716181,134,2661,MonicaDPG,1,230,107,1.01338,32.8491,250,250,0.476809,0,14,3,15,"2018-02-02 20:24:36",NULL,NULL
12465591828125783558,136,1179,AlanLaval,13,269,103,0.780006,17.659,116,116,0.408104,0,11,14,13,"2018-02-16 17:33:42",0,0
12465982456461678467,214,2362,SchwantzLuan,0,261,245,1.44003,50.5774,110,110,0.327077,0,7,11,7,"2018-02-18 09:50:57",0,0
